Time,HandRoleR.x,HandRoleR.y,HandRoleR.z,ThumbPosR1.x,ThumbPosR1.y,ThumbPosR1.z,ThumbPosR2.x,ThumbPosR2.y,ThumbPosR2.z,ThumbPosR3.x,ThumbPosR3.y,ThumbPosR3.z,ThumbPosR4.x,ThumbPosR4.y,ThumbPosR4.z,IndexPosR1.x,IndexPosR1.y,IndexPosR1.z,IndexPosR2.x,IndexPosR2.y,IndexPosR2.z,IndexPosR3.x,IndexPosR3.y,IndexPosR3.z,IndexPosR4.x,IndexPosR4.y,IndexPosR4.z,MiddlePosR1.x,MiddlePosR1.y,MiddlePosR1.z,MiddlePosR2.x,MiddlePosR2.y,MiddlePosR2.z,MiddlePosR3.x,MiddlePosR3.y,MiddlePosR3.z,MiddlePosR4.x,MiddlePosR4.y,MiddlePosR4.z,RingPosR1.x,RingPosR1.y,RingPosR1.z,RingPosR2.x,RingPosR2.y,RingPosR2.z,RingPosR3.x,RingPosR3.y,RingPosR3.z,RingPosR4.x,RingPosR4.y,RingPosR4.z,PinkyPosR1.x,PinkyPosR1.y,PinkyPosR1.z,PinkyPosR2.x,PinkyPosR2.y,PinkyPosR2.z,PinkyPosR3.x,PinkyPosR3.y,PinkyPosR3.z,PinkyPosR4.x,PinkyPosR4.y,PinkyPosR4.z
2.6565,336.0266,33.2742,119.6332,0.1285801,0.7266451,0.2022371,0.03169346,1.321419,0.3816561,-0.0212183,2.103373,0.2211919,-0.1134062,2.583712,-0.1263364,-0.7785635,1.710235,0.1924112,-0.9872875,2.350184,0.2115742,-1.077483,2.845899,0.1648021,-1.111967,3.256954,0.09127498,-0.9613047,1.47786,-0.1531779,-1.17148,2.227627,-0.4140332,-1.070722,2.713499,-0.7385749,-0.8857307,2.985826,-1.004815,-1.05613,1.236926,-0.4803252,-1.214576,1.883247,-0.8629135,-0.894146,2.144922,-1.217396,-0.4858036,2.142923,-1.427874,-1.05248,0.9780571,-0.7823224,-1.286149,1.464844,-1.143817,-1.148742,1.716699,-1.426732,-0.884779,1.842448,-1.640506
2.6591,336.0266,33.2742,119.6332,0.1285801,0.7266451,0.2022371,0.03169346,1.321419,0.3816561,-0.0212183,2.103373,0.2211919,-0.1134062,2.583712,-0.1263364,-0.7785635,1.710235,0.1924112,-0.9872875,2.350184,0.2115742,-1.077483,2.845899,0.1648021,-1.111967,3.256954,0.09127498,-0.9613047,1.47786,-0.1531779,-1.17148,2.227627,-0.4140332,-1.070722,2.713499,-0.7385749,-0.8857307,2.985826,-1.004815,-1.05613,1.236926,-0.4803252,-1.214576,1.883247,-0.8629135,-0.894146,2.144922,-1.217396,-0.4858036,2.142923,-1.427874,-1.05248,0.9780571,-0.7823224,-1.286149,1.464844,-1.143817,-1.148742,1.716699,-1.426732,-0.884779,1.842448,-1.640506
2.6616,336.0266,33.2742,119.6332,0.1285801,0.7266451,0.2022371,0.03169346,1.321419,0.3816561,-0.0212183,2.103373,0.2211919,-0.1134062,2.583712,-0.1263364,-0.7785635,1.710235,0.1924112,-0.9872875,2.350184,0.2115742,-1.077483,2.845899,0.1648021,-1.111967,3.256954,0.09127498,-0.9613047,1.47786,-0.1531779,-1.17148,2.227627,-0.4140332,-1.070722,2.713499,-0.7385749,-0.8857307,2.985826,-1.004815,-1.05613,1.236926,-0.4803252,-1.214576,1.883247,-0.8629135,-0.894146,2.144922,-1.217396,-0.4858036,2.142923,-1.427874,-1.05248,0.9780571,-0.7823224,-1.286149,1.464844,-1.143817,-1.148742,1.716699,-1.426732,-0.884779,1.842448,-1.640506
2.6640,336.0266,33.2742,119.6332,0.1285801,0.7266451,0.2022371,0.03169346,1.321419,0.3816561,-0.0212183,2.103373,0.2211919,-0.1134062,2.583712,-0.1263364,-0.7785635,1.710235,0.1924112,-0.9872875,2.350184,0.2115742,-1.077483,2.845899,0.1648021,-1.111967,3.256954,0.09127498,-0.9613047,1.47786,-0.1531779,-1.17148,2.227627,-0.4140332,-1.070722,2.713499,-0.7385749,-0.8857307,2.985826,-1.004815,-1.05613,1.236926,-0.4803252,-1.214576,1.883247,-0.8629135,-0.894146,2.144922,-1.217396,-0.4858036,2.142923,-1.427874,-1.05248,0.9780571,-0.7823224,-1.286149,1.464844,-1.143817,-1.148742,1.716699,-1.426732,-0.884779,1.842448,-1.640506
2.6664,336.2259,33.33955,119.2278,0.1335468,0.7258164,0.2019944,0.04108047,1.3217,0.3800599,-0.003799438,2.103596,0.2168912,-0.09047031,2.583558,-0.1325732,-0.7663574,1.716012,0.189975,-0.9595976,2.361038,0.1981765,-1.03039,2.858354,0.1371813,-1.044333,3.267693,0.04881747,-0.9501991,1.484755,-0.1557803,-1.152386,2.23594,-0.4188601,-1.038832,2.716554,-0.7469858,-0.8430109,2.979796,-1.014615,-1.046222,1.244308,-0.4829368,-1.199589,1.891537,-0.8660582,-0.877079,2.151062,-1.220236,-0.4685736,2.146554,-1.430359,-1.043946,0.9852225,-0.7847618,-1.274678,1.473326,-1.146366,-1.136896,1.724922,-1.429331,-0.8733683,1.85044,-1.643777
2.6695,336.2259,33.33955,119.2278,0.1335468,0.7258164,0.2019944,0.04108047,1.3217,0.3800599,-0.003799438,2.103596,0.2168912,-0.09047031,2.583558,-0.1325732,-0.7663574,1.716012,0.189975,-0.9595976,2.361038,0.1981765,-1.03039,2.858354,0.1371813,-1.044333,3.267693,0.04881747,-0.9501991,1.484755,-0.1557803,-1.152386,2.23594,-0.4188601,-1.038832,2.716554,-0.7469858,-0.8430109,2.979796,-1.014615,-1.046222,1.244308,-0.4829368,-1.199589,1.891537,-0.8660582,-0.877079,2.151062,-1.220236,-0.4685736,2.146554,-1.430359,-1.043946,0.9852225,-0.7847618,-1.274678,1.473326,-1.146366,-1.136896,1.724922,-1.429331,-0.8733683,1.85044,-1.643777
2.6722,336.2259,33.33955,119.2278,0.1335468,0.7258164,0.2019944,0.04108047,1.3217,0.3800599,-0.003799438,2.103596,0.2168912,-0.09047031,2.583558,-0.1325732,-0.7663574,1.716012,0.189975,-0.9595976,2.361038,0.1981765,-1.03039,2.858354,0.1371813,-1.044333,3.267693,0.04881747,-0.9501991,1.484755,-0.1557803,-1.152386,2.23594,-0.4188601,-1.038832,2.716554,-0.7469858,-0.8430109,2.979796,-1.014615,-1.046222,1.244308,-0.4829368,-1.199589,1.891537,-0.8660582,-0.877079,2.151062,-1.220236,-0.4685736,2.146554,-1.430359,-1.043946,0.9852225,-0.7847618,-1.274678,1.473326,-1.146366,-1.136896,1.724922,-1.429331,-0.8733683,1.85044,-1.643777
2.6748,336.4716,33.34772,118.8235,0.138629,0.7247549,0.2023809,0.04902077,1.321481,0.3790792,0.008466721,2.102421,0.2102936,-0.07444096,2.579731,-0.1436857,-0.7535305,1.721901,0.1879806,-0.9316425,2.371317,0.1862938,-0.9837694,2.869213,0.1125542,-0.9781694,3.27569,0.01103193,-0.9382305,1.492084,-0.1582767,-1.131379,2.244876,-0.4235428,-1.001901,2.718652,-0.7556912,-0.7925472,2.970028,-1.024482,-1.035235,1.252394,-0.4856995,-1.180674,1.900689,-0.8701097,-0.8526335,2.155107,-1.22291,-0.4426289,2.143746,-1.429829,-1.034159,0.9933046,-0.7875274,-1.260228,1.483179,-1.149682,-1.1199,1.733781,-1.432276,-0.8549709,1.857409,-1.646094
2.6810,336.4716,33.34772,118.8235,0.138629,0.7247549,0.2023809,0.04902077,1.321481,0.3790792,0.008466721,2.102421,0.2102936,-0.07444096,2.579731,-0.1436857,-0.7535305,1.721901,0.1879806,-0.9316425,2.371317,0.1862938,-0.9837694,2.869213,0.1125542,-0.9781694,3.27569,0.01103193,-0.9382305,1.492084,-0.1582767,-1.131379,2.244876,-0.4235428,-1.001901,2.718652,-0.7556912,-0.7925472,2.970028,-1.024482,-1.035235,1.252394,-0.4856995,-1.180674,1.900689,-0.8701097,-0.8526335,2.155107,-1.22291,-0.4426289,2.143746,-1.429829,-1.034159,0.9933046,-0.7875274,-1.260228,1.483179,-1.149682,-1.1199,1.733781,-1.432276,-0.8549709,1.857409,-1.646094
2.6869,336.7489,33.32845,118.4341,0.143714,0.7235188,0.2032553,0.05569077,1.320985,0.3782416,0.0168972,2.099983,0.2003184,-0.06339455,2.572272,-0.1609246,-0.7405224,1.727665,0.1867761,-0.905117,2.380572,0.1772983,-0.9410381,2.878317,0.09354133,-0.9187355,3.281518,-0.01823008,-0.9259739,1.499518,-0.1601838,-1.110128,2.253994,-0.427059,-0.964817,2.720722,-0.7626188,-0.7422886,2.959908,-1.031948,-1.023868,1.260798,-0.4880495,-1.160637,1.910282,-0.8736323,-0.8263006,2.158961,-1.224609,-0.4146147,2.139781,-1.427577,-1.023913,1.00189,-0.7900354,-1.244782,1.493771,-1.152678,-1.101263,1.74325,-1.434663,-0.834404,1.864566,-1.647402
2.6897,336.7489,33.32845,118.4341,0.143714,0.7235188,0.2032553,0.05569077,1.320985,0.3782416,0.0168972,2.099983,0.2003184,-0.06339455,2.572272,-0.1609246,-0.7405224,1.727665,0.1867761,-0.905117,2.380572,0.1772983,-0.9410381,2.878317,0.09354133,-0.9187355,3.281518,-0.01823008,-0.9259739,1.499518,-0.1601838,-1.110128,2.253994,-0.427059,-0.964817,2.720722,-0.7626188,-0.7422886,2.959908,-1.031948,-1.023868,1.260798,-0.4880495,-1.160637,1.910282,-0.8736323,-0.8263006,2.158961,-1.224609,-0.4146147,2.139781,-1.427577,-1.023913,1.00189,-0.7900354,-1.244782,1.493771,-1.152678,-1.101263,1.74325,-1.434663,-0.834404,1.864566,-1.647402
2.6922,336.7489,33.32845,118.4341,0.143714,0.7235188,0.2032553,0.05569077,1.320985,0.3782416,0.0168972,2.099983,0.2003184,-0.06339455,2.572272,-0.1609246,-0.7405224,1.727665,0.1867761,-0.905117,2.380572,0.1772983,-0.9410381,2.878317,0.09354133,-0.9187355,3.281518,-0.01823008,-0.9259739,1.499518,-0.1601838,-1.110128,2.253994,-0.427059,-0.964817,2.720722,-0.7626188,-0.7422886,2.959908,-1.031948,-1.023868,1.260798,-0.4880495,-1.160637,1.910282,-0.8736323,-0.8263006,2.158961,-1.224609,-0.4146147,2.139781,-1.427577,-1.023913,1.00189,-0.7900354,-1.244782,1.493771,-1.152678,-1.101263,1.74325,-1.434663,-0.834404,1.864566,-1.647402
2.6947,336.7489,33.32845,118.4341,0.143714,0.7235188,0.2032553,0.05569077,1.320985,0.3782416,0.0168972,2.099983,0.2003184,-0.06339455,2.572272,-0.1609246,-0.7405224,1.727665,0.1867761,-0.905117,2.380572,0.1772983,-0.9410381,2.878317,0.09354133,-0.9187355,3.281518,-0.01823008,-0.9259739,1.499518,-0.1601838,-1.110128,2.253994,-0.427059,-0.964817,2.720722,-0.7626188,-0.7422886,2.959908,-1.031948,-1.023868,1.260798,-0.4880495,-1.160637,1.910282,-0.8736323,-0.8263006,2.158961,-1.224609,-0.4146147,2.139781,-1.427577,-1.023913,1.00189,-0.7900354,-1.244782,1.493771,-1.152678,-1.101263,1.74325,-1.434663,-0.834404,1.864566,-1.647402
2.6974,336.7489,33.32845,118.4341,0.143714,0.7235188,0.2032553,0.05569077,1.320985,0.3782416,0.0168972,2.099983,0.2003184,-0.06339455,2.572272,-0.1609246,-0.7405224,1.727665,0.1867761,-0.905117,2.380572,0.1772983,-0.9410381,2.878317,0.09354133,-0.9187355,3.281518,-0.01823008,-0.9259739,1.499518,-0.1601838,-1.110128,2.253994,-0.427059,-0.964817,2.720722,-0.7626188,-0.7422886,2.959908,-1.031948,-1.023868,1.260798,-0.4880495,-1.160637,1.910282,-0.8736323,-0.8263006,2.158961,-1.224609,-0.4146147,2.139781,-1.427577,-1.023913,1.00189,-0.7900354,-1.244782,1.493771,-1.152678,-1.101263,1.74325,-1.434663,-0.834404,1.864566,-1.647402
2.6998,336.9793,33.30562,118.1354,0.1477089,0.7224652,0.2041377,0.06007385,1.320674,0.3767665,0.02176762,2.096872,0.1869017,-0.05654144,2.562451,-0.1833747,-0.7302275,1.7321,0.1862352,-0.8830957,2.387718,0.1699489,-0.9047909,2.884727,0.07739056,-0.867837,3.284253,-0.0433331,-0.9162426,1.505361,-0.1613445,-1.092978,2.261163,-0.4294798,-0.9327574,2.720585,-0.768319,-0.6978035,2.94725,-1.037925,-1.014814,1.267489,-0.489624,-1.143662,1.917855,-0.8764472,-0.8030252,2.160531,-1.225562,-0.3896809,2.13315,-1.42417,-1.01573,1.008804,-0.7917992,-1.232237,1.502348,-1.154814,-1.085849,1.750814,-1.436218,-0.8171749,1.870006,-1.647869
2.7022,336.9793,33.30562,118.1354,0.1477089,0.7224652,0.2041377,0.06007385,1.320674,0.3767665,0.02176762,2.096872,0.1869017,-0.05654144,2.562451,-0.1833747,-0.7302275,1.7321,0.1862352,-0.8830957,2.387718,0.1699489,-0.9047909,2.884727,0.07739056,-0.867837,3.284253,-0.0433331,-0.9162426,1.505361,-0.1613445,-1.092978,2.261163,-0.4294798,-0.9327574,2.720585,-0.768319,-0.6978035,2.94725,-1.037925,-1.014814,1.267489,-0.489624,-1.143662,1.917855,-0.8764472,-0.8030252,2.160531,-1.225562,-0.3896809,2.13315,-1.42417,-1.01573,1.008804,-0.7917992,-1.232237,1.502348,-1.154814,-1.085849,1.750814,-1.436218,-0.8171749,1.870006,-1.647869
2.7046,336.9793,33.30562,118.1354,0.1477089,0.7224652,0.2041377,0.06007385,1.320674,0.3767665,0.02176762,2.096872,0.1869017,-0.05654144,2.562451,-0.1833747,-0.7302275,1.7321,0.1862352,-0.8830957,2.387718,0.1699489,-0.9047909,2.884727,0.07739056,-0.867837,3.284253,-0.0433331,-0.9162426,1.505361,-0.1613445,-1.092978,2.261163,-0.4294798,-0.9327574,2.720585,-0.768319,-0.6978035,2.94725,-1.037925,-1.014814,1.267489,-0.489624,-1.143662,1.917855,-0.8764472,-0.8030252,2.160531,-1.225562,-0.3896809,2.13315,-1.42417,-1.01573,1.008804,-0.7917992,-1.232237,1.502348,-1.154814,-1.085849,1.750814,-1.436218,-0.8171749,1.870006,-1.647869
2.7069,336.9793,33.30562,118.1354,0.1477089,0.7224652,0.2041377,0.06007385,1.320674,0.3767665,0.02176762,2.096872,0.1869017,-0.05654144,2.562451,-0.1833747,-0.7302275,1.7321,0.1862352,-0.8830957,2.387718,0.1699489,-0.9047909,2.884727,0.07739056,-0.867837,3.284253,-0.0433331,-0.9162426,1.505361,-0.1613445,-1.092978,2.261163,-0.4294798,-0.9327574,2.720585,-0.768319,-0.6978035,2.94725,-1.037925,-1.014814,1.267489,-0.489624,-1.143662,1.917855,-0.8764472,-0.8030252,2.160531,-1.225562,-0.3896809,2.13315,-1.42417,-1.01573,1.008804,-0.7917992,-1.232237,1.502348,-1.154814,-1.085849,1.750814,-1.436218,-0.8171749,1.870006,-1.647869
2.7094,337.1542,33.31044,117.926,0.1506758,0.7216518,0.2048444,0.06277084,1.320668,0.3745106,0.02481079,2.093364,0.1707942,-0.0516386,2.551182,-0.2094129,-0.7226954,1.735231,0.1864784,-0.8647871,2.393067,0.1634758,-0.8730116,2.888762,0.06211177,-0.8221121,3.283933,-0.06754167,-0.9092588,1.509571,-0.1615098,-1.08034,2.266337,-0.4305919,-0.9061985,2.718138,-0.7727923,-0.6595917,2.931838,-1.042579,-1.008457,1.272374,-0.4900885,-1.130572,1.923293,-0.878163,-0.7840786,2.159957,-1.225638,-0.3692932,2.124378,-1.419893,-1.010128,1.013907,-0.7924469,-1.223415,1.508717,-1.155644,-1.07475,1.756316,-1.436618,-0.8045845,1.873677,-1.647392
2.7154,337.1542,33.31044,117.926,0.1506758,0.7216518,0.2048444,0.06277084,1.320668,0.3745106,0.02481079,2.093364,0.1707942,-0.0516386,2.551182,-0.2094129,-0.7226954,1.735231,0.1864784,-0.8647871,2.393067,0.1634758,-0.8730116,2.888762,0.06211177,-0.8221121,3.283933,-0.06754167,-0.9092588,1.509571,-0.1615098,-1.08034,2.266337,-0.4305919,-0.9061985,2.718138,-0.7727923,-0.6595917,2.931838,-1.042579,-1.008457,1.272374,-0.4900885,-1.130572,1.923293,-0.878163,-0.7840786,2.159957,-1.225638,-0.3692932,2.124378,-1.419893,-1.010128,1.013907,-0.7924469,-1.223415,1.508717,-1.155644,-1.07475,1.756316,-1.436618,-0.8045845,1.873677,-1.647392
2.7218,337.2924,33.3263,117.7921,0.1528015,0.7210066,0.2055406,0.06438732,1.320776,0.3722551,0.02704811,2.089832,0.1550934,-0.04750824,2.540142,-0.2343453,-0.7173862,1.737325,0.1874728,-0.8477736,2.39725,0.1563958,-0.8407526,2.890664,0.04437122,-0.7739477,3.279751,-0.09601854,-0.9044352,1.51254,-0.1608202,-1.071014,2.27004,-0.4306607,-0.8816528,2.712607,-0.7768202,-0.6222525,2.910641,-1.046564,-1.004168,1.275927,-0.4896587,-1.116177,1.926782,-0.8808777,-0.7635155,2.156773,-1.226626,-0.3473606,2.112433,-1.416091,-1.006455,1.017719,-0.7922336,-1.216371,1.513628,-1.155895,-1.064335,1.759732,-1.436379,-0.7916059,1.874021,-1.645534
2.7244,337.2924,33.3263,117.7921,0.1528015,0.7210066,0.2055406,0.06438732,1.320776,0.3722551,0.02704811,2.089832,0.1550934,-0.04750824,2.540142,-0.2343453,-0.7173862,1.737325,0.1874728,-0.8477736,2.39725,0.1563958,-0.8407526,2.890664,0.04437122,-0.7739477,3.279751,-0.09601854,-0.9044352,1.51254,-0.1608202,-1.071014,2.27004,-0.4306607,-0.8816528,2.712607,-0.7768202,-0.6222525,2.910641,-1.046564,-1.004168,1.275927,-0.4896587,-1.116177,1.926782,-0.8808777,-0.7635155,2.156773,-1.226626,-0.3473606,2.112433,-1.416091,-1.006455,1.017719,-0.7922336,-1.216371,1.513628,-1.155895,-1.064335,1.759732,-1.436379,-0.7916059,1.874021,-1.645534
2.7270,337.2924,33.3263,117.7921,0.1528015,0.7210066,0.2055406,0.06438732,1.320776,0.3722551,0.02704811,2.089832,0.1550934,-0.04750824,2.540142,-0.2343453,-0.7173862,1.737325,0.1874728,-0.8477736,2.39725,0.1563958,-0.8407526,2.890664,0.04437122,-0.7739477,3.279751,-0.09601854,-0.9044352,1.51254,-0.1608202,-1.071014,2.27004,-0.4306607,-0.8816528,2.712607,-0.7768202,-0.6222525,2.910641,-1.046564,-1.004168,1.275927,-0.4896587,-1.116177,1.926782,-0.8808777,-0.7635155,2.156773,-1.226626,-0.3473606,2.112433,-1.416091,-1.006455,1.017719,-0.7922336,-1.216371,1.513628,-1.155895,-1.064335,1.759732,-1.436379,-0.7916059,1.874021,-1.645534
2.7299,337.2924,33.3263,117.7921,0.1528015,0.7210066,0.2055406,0.06438732,1.320776,0.3722551,0.02704811,2.089832,0.1550934,-0.04750824,2.540142,-0.2343453,-0.7173862,1.737325,0.1874728,-0.8477736,2.39725,0.1563958,-0.8407526,2.890664,0.04437122,-0.7739477,3.279751,-0.09601854,-0.9044352,1.51254,-0.1608202,-1.071014,2.27004,-0.4306607,-0.8816528,2.712607,-0.7768202,-0.6222525,2.910641,-1.046564,-1.004168,1.275927,-0.4896587,-1.116177,1.926782,-0.8808777,-0.7635155,2.156773,-1.226626,-0.3473606,2.112433,-1.416091,-1.006455,1.017719,-0.7922336,-1.216371,1.513628,-1.155895,-1.064335,1.759732,-1.436379,-0.7916059,1.874021,-1.645534
2.7325,337.4439,33.32828,117.6795,0.1547918,0.7203004,0.206525,0.06593895,1.320785,0.3704073,0.02979946,2.086063,0.1400951,-0.04242325,2.529056,-0.2580773,-0.7123623,1.739219,0.1890638,-0.8299847,2.401069,0.149224,-0.8062658,2.891197,0.02565939,-0.7221584,3.272543,-0.1262018,-0.899826,1.515411,-0.1596363,-1.061958,2.273697,-0.4299791,-0.8538637,2.70405,-0.7807553,-0.5790825,2.881442,-1.049632,-1.000022,1.279495,-0.4888333,-1.094765,1.929415,-0.8861195,-0.732935,2.149137,-1.229061,-0.31499,2.091739,-1.410928,-1.002857,1.02166,-0.7917228,-1.206323,1.518992,-1.157103,-1.046276,1.761174,-1.436543,-0.7671432,1.86775,-1.641275
2.7350,337.4439,33.32828,117.6795,0.1547918,0.7203004,0.206525,0.06593895,1.320785,0.3704073,0.02979946,2.086063,0.1400951,-0.04242325,2.529056,-0.2580773,-0.7123623,1.739219,0.1890638,-0.8299847,2.401069,0.149224,-0.8062658,2.891197,0.02565939,-0.7221584,3.272543,-0.1262018,-0.899826,1.515411,-0.1596363,-1.061958,2.273697,-0.4299791,-0.8538637,2.70405,-0.7807553,-0.5790825,2.881442,-1.049632,-1.000022,1.279495,-0.4888333,-1.094765,1.929415,-0.8861195,-0.732935,2.149137,-1.229061,-0.31499,2.091739,-1.410928,-1.002857,1.02166,-0.7917228,-1.206323,1.518992,-1.157103,-1.046276,1.761174,-1.436543,-0.7671432,1.86775,-1.641275
2.7377,337.4439,33.32828,117.6795,0.1547918,0.7203004,0.206525,0.06593895,1.320785,0.3704073,0.02979946,2.086063,0.1400951,-0.04242325,2.529056,-0.2580773,-0.7123623,1.739219,0.1890638,-0.8299847,2.401069,0.149224,-0.8062658,2.891197,0.02565939,-0.7221584,3.272543,-0.1262018,-0.899826,1.515411,-0.1596363,-1.061958,2.273697,-0.4299791,-0.8538637,2.70405,-0.7807553,-0.5790825,2.881442,-1.049632,-1.000022,1.279495,-0.4888333,-1.094765,1.929415,-0.8861195,-0.732935,2.149137,-1.229061,-0.31499,2.091739,-1.410928,-1.002857,1.02166,-0.7917228,-1.206323,1.518992,-1.157103,-1.046276,1.761174,-1.436543,-0.7671432,1.86775,-1.641275
2.7405,337.6039,33.31595,117.5359,0.1570473,0.7195396,0.2074724,0.06850433,1.320909,0.3682489,0.03568649,2.082323,0.1249947,-0.03281975,2.518314,-0.2814757,-0.7065449,1.74148,0.190079,-0.8113937,2.404908,0.1417335,-0.7712965,2.891075,0.00723429,-0.6704884,3.263892,-0.1552655,-0.8943739,1.518694,-0.1590783,-1.052088,2.277792,-0.4297538,-0.8245354,2.69455,-0.7848361,-0.5345688,2.849305,-1.051739,-0.9950018,1.283475,-0.4886433,-1.067289,1.931355,-0.8939029,-0.6940756,2.137601,-1.232991,-0.2744904,2.063675,-1.404838,-0.9983759,1.025973,-0.79181,-1.193866,1.524779,-1.159528,-1.024053,1.76185,-1.437582,-0.7373743,1.858729,-1.636627
2.7475,337.6039,33.31595,117.5359,0.1570473,0.7195396,0.2074724,0.06850433,1.320909,0.3682489,0.03568649,2.082323,0.1249947,-0.03281975,2.518314,-0.2814757,-0.7065449,1.74148,0.190079,-0.8113937,2.404908,0.1417335,-0.7712965,2.891075,0.00723429,-0.6704884,3.263892,-0.1552655,-0.8943739,1.518694,-0.1590783,-1.052088,2.277792,-0.4297538,-0.8245354,2.69455,-0.7848361,-0.5345688,2.849305,-1.051739,-0.9950018,1.283475,-0.4886433,-1.067289,1.931355,-0.8939029,-0.6940756,2.137601,-1.232991,-0.2744904,2.063675,-1.404838,-0.9983759,1.025973,-0.79181,-1.193866,1.524779,-1.159528,-1.024053,1.76185,-1.437582,-0.7373743,1.858729,-1.636627
2.7533,337.7823,33.30035,117.3318,0.1599197,0.7186674,0.2082997,0.0723381,1.320888,0.3663966,0.0432806,2.078873,0.1122045,-0.02135181,2.508992,-0.3010997,-0.6990738,1.744466,0.1903192,-0.7911015,2.409159,0.133911,-0.7351255,2.890848,-0.01065135,-0.6184645,3.254645,-0.1827061,-0.8873272,1.522797,-0.1593198,-1.040428,2.282783,-0.4301511,-0.7948313,2.686185,-0.7886201,-0.4917459,2.819138,-1.052685,-0.9884672,1.288289,-0.4892347,-1.038151,1.933555,-0.9019982,-0.6541948,2.126306,-1.237009,-0.2338104,2.036454,-1.399031,-0.9924984,1.031045,-0.7926115,-1.18037,1.531267,-1.162371,-1.002092,1.763681,-1.439054,-0.7092657,1.851985,-1.633075
2.7558,337.7823,33.30035,117.3318,0.1599197,0.7186674,0.2082997,0.0723381,1.320888,0.3663966,0.0432806,2.078873,0.1122045,-0.02135181,2.508992,-0.3010997,-0.6990738,1.744466,0.1903192,-0.7911015,2.409159,0.133911,-0.7351255,2.890848,-0.01065135,-0.6184645,3.254645,-0.1827061,-0.8873272,1.522797,-0.1593198,-1.040428,2.282783,-0.4301511,-0.7948313,2.686185,-0.7886201,-0.4917459,2.819138,-1.052685,-0.9884672,1.288289,-0.4892347,-1.038151,1.933555,-0.9019982,-0.6541948,2.126306,-1.237009,-0.2338104,2.036454,-1.399031,-0.9924984,1.031045,-0.7926115,-1.18037,1.531267,-1.162371,-1.002092,1.763681,-1.439054,-0.7092657,1.851985,-1.633075
2.7584,337.7823,33.30035,117.3318,0.1599197,0.7186674,0.2082997,0.0723381,1.320888,0.3663966,0.0432806,2.078873,0.1122045,-0.02135181,2.508992,-0.3010997,-0.6990738,1.744466,0.1903192,-0.7911015,2.409159,0.133911,-0.7351255,2.890848,-0.01065135,-0.6184645,3.254645,-0.1827061,-0.8873272,1.522797,-0.1593198,-1.040428,2.282783,-0.4301511,-0.7948313,2.686185,-0.7886201,-0.4917459,2.819138,-1.052685,-0.9884672,1.288289,-0.4892347,-1.038151,1.933555,-0.9019982,-0.6541948,2.126306,-1.237009,-0.2338104,2.036454,-1.399031,-0.9924984,1.031045,-0.7926115,-1.18037,1.531267,-1.162371,-1.002092,1.763681,-1.439054,-0.7092657,1.851985,-1.633075
2.7660,337.9419,33.2879,117.0987,0.1629152,0.7178584,0.2087678,0.07663536,1.320797,0.3648304,0.0508976,2.076198,0.1027099,-0.01046181,2.502086,-0.3154463,-0.6912384,1.747669,0.1895532,-0.7710199,2.413247,0.1254517,-0.7001991,2.890087,-0.0283774,-0.5689764,3.244653,-0.2090006,-0.8799133,1.526972,-0.1604728,-1.028723,2.287727,-0.4315383,-0.76612,2.677578,-0.7929337,-0.4514837,2.78889,-1.053474,-0.9815722,1.293024,-0.4906257,-1.009832,1.935102,-0.9103253,-0.6162863,2.11496,-1.241354,-0.1958361,2.010489,-1.394179,-0.9862747,1.035878,-0.7940766,-1.165993,1.537285,-1.166276,-0.9787807,1.764375,-1.441476,-0.679719,1.843251,-1.629969
2.7684,337.9419,33.2879,117.0987,0.1629152,0.7178584,0.2087678,0.07663536,1.320797,0.3648304,0.0508976,2.076198,0.1027099,-0.01046181,2.502086,-0.3154463,-0.6912384,1.747669,0.1895532,-0.7710199,2.413247,0.1254517,-0.7001991,2.890087,-0.0283774,-0.5689764,3.244653,-0.2090006,-0.8799133,1.526972,-0.1604728,-1.028723,2.287727,-0.4315383,-0.76612,2.677578,-0.7929337,-0.4514837,2.78889,-1.053474,-0.9815722,1.293024,-0.4906257,-1.009832,1.935102,-0.9103253,-0.6162863,2.11496,-1.241354,-0.1958361,2.010489,-1.394179,-0.9862747,1.035878,-0.7940766,-1.165993,1.537285,-1.166276,-0.9787807,1.764375,-1.441476,-0.679719,1.843251,-1.629969
2.7711,337.9419,33.2879,117.0987,0.1629152,0.7178584,0.2087678,0.07663536,1.320797,0.3648304,0.0508976,2.076198,0.1027099,-0.01046181,2.502086,-0.3154463,-0.6912384,1.747669,0.1895532,-0.7710199,2.413247,0.1254517,-0.7001991,2.890087,-0.0283774,-0.5689764,3.244653,-0.2090006,-0.8799133,1.526972,-0.1604728,-1.028723,2.287727,-0.4315383,-0.76612,2.677578,-0.7929337,-0.4514837,2.78889,-1.053474,-0.9815722,1.293024,-0.4906257,-1.009832,1.935102,-0.9103253,-0.6162863,2.11496,-1.241354,-0.1958361,2.010489,-1.394179,-0.9862747,1.035878,-0.7940766,-1.165993,1.537285,-1.166276,-0.9787807,1.764375,-1.441476,-0.679719,1.843251,-1.629969
