Time,HandRoleL.x,HandRoleL.y,HandRoleL.z,ThumbPosL1.x,ThumbPosL1.y,ThumbPosL1.z,ThumbPosL2.x,ThumbPosL2.y,ThumbPosL2.z,ThumbPosL3.x,ThumbPosL3.y,ThumbPosL3.z,ThumbPosL4.x,ThumbPosL4.y,ThumbPosL4.z,IndexPosL1.x,IndexPosL1.y,IndexPosL1.z,IndexPosL2.x,IndexPosL2.y,IndexPosL2.z,IndexPosL3.x,IndexPosL3.y,IndexPosL3.z,IndexPosL4.x,IndexPosL4.y,IndexPosL4.z,MiddlePosL1.x,MiddlePosL1.y,MiddlePosL1.z,MiddlePosL2.x,MiddlePosL2.y,MiddlePosL2.z,MiddlePosL3.x,MiddlePosL3.y,MiddlePosL3.z,MiddlePosL4.x,MiddlePosL4.y,MiddlePosL4.z,RingPosL1.x,RingPosL1.y,RingPosL1.z,RingPosL2.x,RingPosL2.y,RingPosL2.z,RingPosL3.x,RingPosL3.y,RingPosL3.z,RingPosL4.x,RingPosL4.y,RingPosL4.z,PinkyPosL1.x,PinkyPosL1.y,PinkyPosL1.z,PinkyPosL2.x,PinkyPosL2.y,PinkyPosL2.z,PinkyPosL3.x,PinkyPosL3.y,PinkyPosL3.z,PinkyPosL4.x,PinkyPosL4.y,PinkyPosL4.z
1.5023,320.325,153.3451,222.3858,-0.1357584,0.7422584,-0.1267587,-0.4274874,1.157543,-0.4978167,-0.87187,1.445987,-1.097252,-1.212896,1.66033,-1.541952,-1.336401,1.331768,-0.09135019,-1.439232,1.910906,0.2365094,-1.219208,2.177621,0.6060439,-0.9083958,2.212419,0.884835,-1.434025,1.013513,0.2186307,-1.597263,1.642658,0.7206104,-1.226074,1.87346,1.121143,-0.8324213,1.817009,1.266349,-1.446028,0.7205462,0.5154911,-1.553911,1.253279,1.057627,-1.143978,1.432678,1.368351,-0.694149,1.347633,1.40604,-1.358986,0.4488151,0.7925355,-1.404152,0.8573779,1.2958,-1.143978,1.432678,1.368351,-0.694149,1.347633,1.40604
1.5047,321.4146,153.5377,222.5372,-0.1287556,0.741495,-0.1380331,-0.4111805,1.161151,-0.5113631,-0.8388424,1.471697,-1.111918,-1.163702,1.703738,-1.559829,-1.323069,1.343923,-0.1061932,-1.414034,1.928419,0.2156112,-1.184465,2.193748,0.5803056,-0.8690872,2.222926,0.8545773,-1.422379,1.03172,0.2093561,-1.573503,1.670246,0.7032185,-1.1964,1.902102,1.097569,-0.8024006,1.842481,1.240549,-1.435879,0.7437006,0.5109557,-1.531334,1.285952,1.045939,-1.114243,1.462239,1.348818,-0.6657114,1.368358,1.380513,-1.350224,0.475567,0.79191,-1.395485,0.8925222,1.288235,-1.114243,1.462239,1.348818,-0.6657114,1.368358,1.380513
1.5069,321.4146,153.5377,222.5372,-0.1287556,0.741495,-0.1380331,-0.4111805,1.161151,-0.5113631,-0.8388424,1.471697,-1.111918,-1.163702,1.703738,-1.559829,-1.323069,1.343923,-0.1061932,-1.414034,1.928419,0.2156112,-1.184465,2.193748,0.5803056,-0.8690872,2.222926,0.8545773,-1.422379,1.03172,0.2093561,-1.573503,1.670246,0.7032185,-1.1964,1.902102,1.097569,-0.8024006,1.842481,1.240549,-1.435879,0.7437006,0.5109557,-1.531334,1.285952,1.045939,-1.114243,1.462239,1.348818,-0.6657114,1.368358,1.380513,-1.350224,0.475567,0.79191,-1.395485,0.8925222,1.288235,-1.114243,1.462239,1.348818,-0.6657114,1.368358,1.380513
1.5093,321.4146,153.5377,222.5372,-0.1287556,0.741495,-0.1380331,-0.4111805,1.161151,-0.5113631,-0.8388424,1.471697,-1.111918,-1.163702,1.703738,-1.559829,-1.323069,1.343923,-0.1061932,-1.414034,1.928419,0.2156112,-1.184465,2.193748,0.5803056,-0.8690872,2.222926,0.8545773,-1.422379,1.03172,0.2093561,-1.573503,1.670246,0.7032185,-1.1964,1.902102,1.097569,-0.8024006,1.842481,1.240549,-1.435879,0.7437006,0.5109557,-1.531334,1.285952,1.045939,-1.114243,1.462239,1.348818,-0.6657114,1.368358,1.380513,-1.350224,0.475567,0.79191,-1.395485,0.8925222,1.288235,-1.114243,1.462239,1.348818,-0.6657114,1.368358,1.380513
1.5116,321.4146,153.5377,222.5372,-0.1287556,0.741495,-0.1380331,-0.4111805,1.161151,-0.5113631,-0.8388424,1.471697,-1.111918,-1.163702,1.703738,-1.559829,-1.323069,1.343923,-0.1061932,-1.414034,1.928419,0.2156112,-1.184465,2.193748,0.5803056,-0.8690872,2.222926,0.8545773,-1.422379,1.03172,0.2093561,-1.573503,1.670246,0.7032185,-1.1964,1.902102,1.097569,-0.8024006,1.842481,1.240549,-1.435879,0.7437006,0.5109557,-1.531334,1.285952,1.045939,-1.114243,1.462239,1.348818,-0.6657114,1.368358,1.380513,-1.350224,0.475567,0.79191,-1.395485,0.8925222,1.288235,-1.114243,1.462239,1.348818,-0.6657114,1.368358,1.380513
1.5141,322.1213,153.5964,222.665,-0.1238642,0.7409317,-0.1453384,-0.4002848,1.163727,-0.5196199,-0.8181314,1.491101,-1.118143,-1.134335,1.736107,-1.565343,-1.313822,1.352085,-0.1168613,-1.397488,1.939969,0.2007226,-1.162415,2.20453,0.5624579,-0.8446617,2.230369,0.8343129,-1.414558,1.043845,0.2021131,-1.558722,1.68834,0.6902683,-1.178419,1.920942,1.081092,-0.7844219,1.859417,1.223272,-1.429352,0.7590366,0.5066867,-1.516422,1.307214,1.03704,-1.094492,1.480602,1.334851,-0.6471243,1.380118,1.362468,-1.344904,0.4931999,0.7901773,-1.389601,0.9154916,1.282021,-1.094492,1.480602,1.334851,-0.6471243,1.380118,1.362468
1.5164,322.1213,153.5964,222.665,-0.1238642,0.7409317,-0.1453384,-0.4002848,1.163727,-0.5196199,-0.8181314,1.491101,-1.118143,-1.134335,1.736107,-1.565343,-1.313822,1.352085,-0.1168613,-1.397488,1.939969,0.2007226,-1.162415,2.20453,0.5624579,-0.8446617,2.230369,0.8343129,-1.414558,1.043845,0.2021131,-1.558722,1.68834,0.6902683,-1.178419,1.920942,1.081092,-0.7844219,1.859417,1.223272,-1.429352,0.7590366,0.5066867,-1.516422,1.307214,1.03704,-1.094492,1.480602,1.334851,-0.6471243,1.380118,1.362468,-1.344904,0.4931999,0.7901773,-1.389601,0.9154916,1.282021,-1.094492,1.480602,1.334851,-0.6471243,1.380118,1.362468
1.5198,322.1213,153.5964,222.665,-0.1238642,0.7409317,-0.1453384,-0.4002848,1.163727,-0.5196199,-0.8181314,1.491101,-1.118143,-1.134335,1.736107,-1.565343,-1.313822,1.352085,-0.1168613,-1.397488,1.939969,0.2007226,-1.162415,2.20453,0.5624579,-0.8446617,2.230369,0.8343129,-1.414558,1.043845,0.2021131,-1.558722,1.68834,0.6902683,-1.178419,1.920942,1.081092,-0.7844219,1.859417,1.223272,-1.429352,0.7590366,0.5066867,-1.516422,1.307214,1.03704,-1.094492,1.480602,1.334851,-0.6471243,1.380118,1.362468,-1.344904,0.4931999,0.7901773,-1.389601,0.9154916,1.282021,-1.094492,1.480602,1.334851,-0.6471243,1.380118,1.362468
1.5256,322.4576,153.6074,222.7477,-0.1213312,0.740679,-0.1487255,-0.3950415,1.165051,-0.5232139,-0.8090458,1.500407,-1.119986,-1.122026,1.751487,-1.566082,-1.309031,1.356283,-0.1218831,-1.389086,1.945724,0.1937399,-1.151375,2.20978,0.5541164,-0.8325424,2.233898,0.8248645,-1.41054,1.049929,0.19866,-1.551233,1.697199,0.6841501,-1.169373,1.929973,1.073349,-0.7754116,1.867411,1.215175,-1.426037,0.7666257,0.5045994,-1.511631,1.317697,1.032187,-1.089706,1.491991,1.329473,-0.6424732,1.391279,1.358418,-1.342247,0.5018327,0.78926,-1.384407,0.9266195,1.279176,-1.089706,1.491991,1.329473,-0.6424732,1.391279,1.358418
1.5318,322.4576,153.6074,222.7477,-0.1213312,0.740679,-0.1487255,-0.3950415,1.165051,-0.5232139,-0.8090458,1.500407,-1.119986,-1.122026,1.751487,-1.566082,-1.309031,1.356283,-0.1218831,-1.389086,1.945724,0.1937399,-1.151375,2.20978,0.5541164,-0.8325424,2.233898,0.8248645,-1.41054,1.049929,0.19866,-1.551233,1.697199,0.6841501,-1.169373,1.929973,1.073349,-0.7754116,1.867411,1.215175,-1.426037,0.7666257,0.5045994,-1.511631,1.317697,1.032187,-1.089706,1.491991,1.329473,-0.6424732,1.391279,1.358418,-1.342247,0.5018327,0.78926,-1.384407,0.9266195,1.279176,-1.089706,1.491991,1.329473,-0.6424732,1.391279,1.358418
1.5350,322.4576,153.6074,222.7477,-0.1213312,0.740679,-0.1487255,-0.3950415,1.165051,-0.5232139,-0.8090458,1.500407,-1.119986,-1.122026,1.751487,-1.566082,-1.309031,1.356283,-0.1218831,-1.389086,1.945724,0.1937399,-1.151375,2.20978,0.5541164,-0.8325424,2.233898,0.8248645,-1.41054,1.049929,0.19866,-1.551233,1.697199,0.6841501,-1.169373,1.929973,1.073349,-0.7754116,1.867411,1.215175,-1.426037,0.7666257,0.5045994,-1.511631,1.317697,1.032187,-1.089706,1.491991,1.329473,-0.6424732,1.391279,1.358418,-1.342247,0.5018327,0.78926,-1.384407,0.9266195,1.279176,-1.089706,1.491991,1.329473,-0.6424732,1.391279,1.358418
1.5377,323.4093,153.5352,223.1472,-0.1126184,0.740228,-0.1575609,-0.3777246,1.17021,-0.5318412,-0.7800493,1.530429,-1.122075,-1.083572,1.800329,-1.563696,-1.292534,1.370788,-0.1349595,-1.36142,1.964379,0.1754792,-1.116096,2.226326,0.5322763,-0.7944813,2.244982,0.8001491,-1.396852,1.069706,0.1896516,-1.52681,1.724501,0.6679918,-1.140324,1.956691,1.052951,-0.7466726,1.890411,1.193948,-1.414925,0.7904255,0.4991277,-1.489418,1.348806,1.020681,-1.06217,1.518932,1.31273,-0.6166906,1.409898,1.338405,-1.333555,0.5281583,0.7868122,-1.376253,0.9594523,1.270962,-1.06217,1.518932,1.31273,-0.6166906,1.409898,1.338405
1.5401,323.4093,153.5352,223.1472,-0.1126184,0.740228,-0.1575609,-0.3777246,1.17021,-0.5318412,-0.7800493,1.530429,-1.122075,-1.083572,1.800329,-1.563696,-1.292534,1.370788,-0.1349595,-1.36142,1.964379,0.1754792,-1.116096,2.226326,0.5322763,-0.7944813,2.244982,0.8001491,-1.396852,1.069706,0.1896516,-1.52681,1.724501,0.6679918,-1.140324,1.956691,1.052951,-0.7466726,1.890411,1.193948,-1.414925,0.7904255,0.4991277,-1.489418,1.348806,1.020681,-1.06217,1.518932,1.31273,-0.6166906,1.409898,1.338405,-1.333555,0.5281583,0.7868122,-1.376253,0.9594523,1.270962,-1.06217,1.518932,1.31273,-0.6166906,1.409898,1.338405
1.5427,323.4093,153.5352,223.1472,-0.1126184,0.740228,-0.1575609,-0.3777246,1.17021,-0.5318412,-0.7800493,1.530429,-1.122075,-1.083572,1.800329,-1.563696,-1.292534,1.370788,-0.1349595,-1.36142,1.964379,0.1754792,-1.116096,2.226326,0.5322763,-0.7944813,2.244982,0.8001491,-1.396852,1.069706,0.1896516,-1.52681,1.724501,0.6679918,-1.140324,1.956691,1.052951,-0.7466726,1.890411,1.193948,-1.414925,0.7904255,0.4991277,-1.489418,1.348806,1.020681,-1.06217,1.518932,1.31273,-0.6166906,1.409898,1.338405,-1.333555,0.5281583,0.7868122,-1.376253,0.9594523,1.270962,-1.06217,1.518932,1.31273,-0.6166906,1.409898,1.338405
1.5450,323.4093,153.5352,223.1472,-0.1126184,0.740228,-0.1575609,-0.3777246,1.17021,-0.5318412,-0.7800493,1.530429,-1.122075,-1.083572,1.800329,-1.563696,-1.292534,1.370788,-0.1349595,-1.36142,1.964379,0.1754792,-1.116096,2.226326,0.5322763,-0.7944813,2.244982,0.8001491,-1.396852,1.069706,0.1896516,-1.52681,1.724501,0.6679918,-1.140324,1.956691,1.052951,-0.7466726,1.890411,1.193948,-1.414925,0.7904255,0.4991277,-1.489418,1.348806,1.020681,-1.06217,1.518932,1.31273,-0.6166906,1.409898,1.338405,-1.333555,0.5281583,0.7868122,-1.376253,0.9594523,1.270962,-1.06217,1.518932,1.31273,-0.6166906,1.409898,1.338405
1.5475,324.0279,153.4542,223.528,-0.1059065,0.7401142,-0.1626676,-0.3648767,1.174325,-0.5363609,-0.7587891,1.551419,-1.121709,-1.055624,1.834059,-1.559892,-1.279652,1.382145,-0.1417293,-1.339993,1.978129,0.165889,-1.089003,2.237749,0.5204375,-0.7654247,2.251839,0.7862178,-1.386026,1.084445,0.1853238,-1.507666,1.743827,0.6595325,-1.117607,1.974669,1.041689,-0.7242165,1.905247,1.181895,-1.405991,0.8076051,0.4968696,-1.47225,1.370319,1.014864,-1.041353,1.53694,1.303557,-0.5972404,1.422011,1.327085,-1.326408,0.5466623,0.7862538,-1.367073,0.9818553,1.267078,-1.041353,1.53694,1.303557,-0.5972404,1.422011,1.327085
1.5503,324.0279,153.4542,223.528,-0.1059065,0.7401142,-0.1626676,-0.3648767,1.174325,-0.5363609,-0.7587891,1.551419,-1.121709,-1.055624,1.834059,-1.559892,-1.279652,1.382145,-0.1417293,-1.339993,1.978129,0.165889,-1.089003,2.237749,0.5204375,-0.7654247,2.251839,0.7862178,-1.386026,1.084445,0.1853238,-1.507666,1.743827,0.6595325,-1.117607,1.974669,1.041689,-0.7242165,1.905247,1.181895,-1.405991,0.8076051,0.4968696,-1.47225,1.370319,1.014864,-1.041353,1.53694,1.303557,-0.5972404,1.422011,1.327085,-1.326408,0.5466623,0.7862538,-1.367073,0.9818553,1.267078,-1.041353,1.53694,1.303557,-0.5972404,1.422011,1.327085
1.5527,324.0279,153.4542,223.528,-0.1059065,0.7401142,-0.1626676,-0.3648767,1.174325,-0.5363609,-0.7587891,1.551419,-1.121709,-1.055624,1.834059,-1.559892,-1.279652,1.382145,-0.1417293,-1.339993,1.978129,0.165889,-1.089003,2.237749,0.5204375,-0.7654247,2.251839,0.7862178,-1.386026,1.084445,0.1853238,-1.507666,1.743827,0.6595325,-1.117607,1.974669,1.041689,-0.7242165,1.905247,1.181895,-1.405991,0.8076051,0.4968696,-1.47225,1.370319,1.014864,-1.041353,1.53694,1.303557,-0.5972404,1.422011,1.327085,-1.326408,0.5466623,0.7862538,-1.367073,0.9818553,1.267078,-1.041353,1.53694,1.303557,-0.5972404,1.422011,1.327085
1.5588,324.3292,153.4281,223.7248,-0.1025772,0.740052,-0.1650655,-0.3585052,1.176316,-0.5384619,-0.7479439,1.561501,-1.121532,-1.041218,1.850246,-1.558128,-1.273167,1.387831,-0.1445349,-1.328947,1.984873,0.1618904,-1.074846,2.243005,0.5153074,-0.7501602,2.254447,0.7798612,-1.38047,1.091782,0.1837114,-1.497261,1.753275,0.6561949,-1.105062,1.983078,1.036785,-0.7117548,1.911798,1.17629,-1.401287,0.8161204,0.4962444,-1.462559,1.380805,1.012705,-1.029205,1.5449,1.299159,-0.5859833,1.426194,1.32067,-1.322515,0.5557966,0.7864068,-1.36149,0.9928446,1.265686,-1.029205,1.5449,1.299159,-0.5859833,1.426194,1.32067
1.5648,324.3292,153.4281,223.7248,-0.1025772,0.740052,-0.1650655,-0.3585052,1.176316,-0.5384619,-0.7479439,1.561501,-1.121532,-1.041218,1.850246,-1.558128,-1.273167,1.387831,-0.1445349,-1.328947,1.984873,0.1618904,-1.074846,2.243005,0.5153074,-0.7501602,2.254447,0.7798612,-1.38047,1.091782,0.1837114,-1.497261,1.753275,0.6561949,-1.105062,1.983078,1.036785,-0.7117548,1.911798,1.17629,-1.401287,0.8161204,0.4962444,-1.462559,1.380805,1.012705,-1.029205,1.5449,1.299159,-0.5859833,1.426194,1.32067,-1.322515,0.5557966,0.7864068,-1.36149,0.9928446,1.265686,-1.029205,1.5449,1.299159,-0.5859833,1.426194,1.32067
1.5674,324.3292,153.4281,223.7248,-0.1025772,0.740052,-0.1650655,-0.3585052,1.176316,-0.5384619,-0.7479439,1.561501,-1.121532,-1.041218,1.850246,-1.558128,-1.273167,1.387831,-0.1445349,-1.328947,1.984873,0.1618904,-1.074846,2.243005,0.5153074,-0.7501602,2.254447,0.7798612,-1.38047,1.091782,0.1837114,-1.497261,1.753275,0.6561949,-1.105062,1.983078,1.036785,-0.7117548,1.911798,1.17629,-1.401287,0.8161204,0.4962444,-1.462559,1.380805,1.012705,-1.029205,1.5449,1.299159,-0.5859833,1.426194,1.32067,-1.322515,0.5557966,0.7864068,-1.36149,0.9928446,1.265686,-1.029205,1.5449,1.299159,-0.5859833,1.426194,1.32067
1.5701,325.0765,153.3267,224.3304,-0.09327221,0.7400726,-0.1704079,-0.340251,1.182597,-0.5424621,-0.7152824,1.590958,-1.119171,-0.9971724,1.897171,-1.551342,-1.254883,1.40382,-0.1499286,-1.298275,2.003179,0.1539696,-1.035992,2.256823,0.5046484,-0.7085819,2.260931,0.7660412,-1.364742,1.111812,0.1810801,-1.467487,1.778097,0.6500817,-1.069168,2.003949,1.026658,-0.6761541,1.926981,1.163953,-1.387915,0.8388928,0.4958462,-1.436886,1.408104,1.008638,-0.9981756,1.566128,1.290312,-0.5571909,1.438783,1.308042,-1.311403,0.5797841,0.7876957,-1.345238,1.021071,1.263469,-0.9981756,1.566128,1.290312,-0.5571909,1.438783,1.308042
1.5726,325.0765,153.3267,224.3304,-0.09327221,0.7400726,-0.1704079,-0.340251,1.182597,-0.5424621,-0.7152824,1.590958,-1.119171,-0.9971724,1.897171,-1.551342,-1.254883,1.40382,-0.1499286,-1.298275,2.003179,0.1539696,-1.035992,2.256823,0.5046484,-0.7085819,2.260931,0.7660412,-1.364742,1.111812,0.1810801,-1.467487,1.778097,0.6500817,-1.069168,2.003949,1.026658,-0.6761541,1.926981,1.163953,-1.387915,0.8388928,0.4958462,-1.436886,1.408104,1.008638,-0.9981756,1.566128,1.290312,-0.5571909,1.438783,1.308042,-1.311403,0.5797841,0.7876957,-1.345238,1.021071,1.263469,-0.9981756,1.566128,1.290312,-0.5571909,1.438783,1.308042
1.5751,325.0765,153.3267,224.3304,-0.09327221,0.7400726,-0.1704079,-0.340251,1.182597,-0.5424621,-0.7152824,1.590958,-1.119171,-0.9971724,1.897171,-1.551342,-1.254883,1.40382,-0.1499286,-1.298275,2.003179,0.1539696,-1.035992,2.256823,0.5046484,-0.7085819,2.260931,0.7660412,-1.364742,1.111812,0.1810801,-1.467487,1.778097,0.6500817,-1.069168,2.003949,1.026658,-0.6761541,1.926981,1.163953,-1.387915,0.8388928,0.4958462,-1.436886,1.408104,1.008638,-0.9981756,1.566128,1.290312,-0.5571909,1.438783,1.308042,-1.311403,0.5797841,0.7876957,-1.345238,1.021071,1.263469,-0.9981756,1.566128,1.290312,-0.5571909,1.438783,1.308042
1.5774,325.0765,153.3267,224.3304,-0.09327221,0.7400726,-0.1704079,-0.340251,1.182597,-0.5424621,-0.7152824,1.590958,-1.119171,-0.9971724,1.897171,-1.551342,-1.254883,1.40382,-0.1499286,-1.298275,2.003179,0.1539696,-1.035992,2.256823,0.5046484,-0.7085819,2.260931,0.7660412,-1.364742,1.111812,0.1810801,-1.467487,1.778097,0.6500817,-1.069168,2.003949,1.026658,-0.6761541,1.926981,1.163953,-1.387915,0.8388928,0.4958462,-1.436886,1.408104,1.008638,-0.9981756,1.566128,1.290312,-0.5571909,1.438783,1.308042,-1.311403,0.5797841,0.7876957,-1.345238,1.021071,1.263469,-0.9981756,1.566128,1.290312,-0.5571909,1.438783,1.308042
1.5799,325.0765,153.3267,224.3304,-0.09327221,0.7400726,-0.1704079,-0.340251,1.182597,-0.5424621,-0.7152824,1.590958,-1.119171,-0.9971724,1.897171,-1.551342,-1.254883,1.40382,-0.1499286,-1.298275,2.003179,0.1539696,-1.035992,2.256823,0.5046484,-0.7085819,2.260931,0.7660412,-1.364742,1.111812,0.1810801,-1.467487,1.778097,0.6500817,-1.069168,2.003949,1.026658,-0.6761541,1.926981,1.163953,-1.387915,0.8388928,0.4958462,-1.436886,1.408104,1.008638,-0.9981756,1.566128,1.290312,-0.5571909,1.438783,1.308042,-1.311403,0.5797841,0.7876957,-1.345238,1.021071,1.263469,-0.9981756,1.566128,1.290312,-0.5571909,1.438783,1.308042
1.5823,325.4109,153.1784,224.7158,-0.08788872,0.7402904,-0.1723123,-0.3291302,1.187007,-0.5431188,-0.6943521,1.609688,-1.115792,-0.9686203,1.926672,-1.545091,-1.244421,1.412858,-0.1522101,-1.281736,2.013047,0.1508556,-1.015879,2.264161,0.5006611,-0.687582,2.264537,0.7609718,-1.35607,1.122591,0.1797301,-1.452364,1.790795,0.6473666,-1.051188,2.013861,1.022569,-0.6585493,1.933465,1.158969,-1.380911,0.8507117,0.4952683,-1.425064,1.421685,1.006537,-0.9849215,1.577284,1.287326,-0.5448513,1.446812,1.305013,-1.305992,0.5918267,0.7877295,-1.33659,1.034663,1.26228,-0.9849215,1.577284,1.287326,-0.5448513,1.446812,1.305013
1.5856,325.4109,153.1784,224.7158,-0.08788872,0.7402904,-0.1723123,-0.3291302,1.187007,-0.5431188,-0.6943521,1.609688,-1.115792,-0.9686203,1.926672,-1.545091,-1.244421,1.412858,-0.1522101,-1.281736,2.013047,0.1508556,-1.015879,2.264161,0.5006611,-0.687582,2.264537,0.7609718,-1.35607,1.122591,0.1797301,-1.452364,1.790795,0.6473666,-1.051188,2.013861,1.022569,-0.6585493,1.933465,1.158969,-1.380911,0.8507117,0.4952683,-1.425064,1.421685,1.006537,-0.9849215,1.577284,1.287326,-0.5448513,1.446812,1.305013,-1.305992,0.5918267,0.7877295,-1.33659,1.034663,1.26228,-0.9849215,1.577284,1.287326,-0.5448513,1.446812,1.305013
1.5915,325.5412,153.065,224.9015,-0.08533955,0.740444,-0.1729326,-0.3237505,1.189277,-0.5430129,-0.6842794,1.618934,-1.113464,-0.9549522,1.941158,-1.541141,-1.239574,1.416968,-0.1535477,-1.274715,2.017483,0.1491308,-1.00787,2.267756,0.4987889,-0.679533,2.266935,0.7590474,-1.352259,1.127356,0.1786147,-1.446415,1.796279,0.6456587,-1.044607,2.01837,1.020764,-0.6522684,1.93684,1.157355,-1.378071,0.8558223,0.4943725,-1.417645,1.427049,1.005733,-0.9748859,1.578622,1.284602,-0.5361128,1.443489,1.299279,-1.304077,0.5969237,0.7870567,-1.334787,1.040286,1.261109,-0.9748859,1.578622,1.284602,-0.5361128,1.443489,1.299279
1.5976,325.5412,153.065,224.9015,-0.08533955,0.740444,-0.1729326,-0.3237505,1.189277,-0.5430129,-0.6842794,1.618934,-1.113464,-0.9549522,1.941158,-1.541141,-1.239574,1.416968,-0.1535477,-1.274715,2.017483,0.1491308,-1.00787,2.267756,0.4987889,-0.679533,2.266935,0.7590474,-1.352259,1.127356,0.1786147,-1.446415,1.796279,0.6456587,-1.044607,2.01837,1.020764,-0.6522684,1.93684,1.157355,-1.378071,0.8558223,0.4943725,-1.417645,1.427049,1.005733,-0.9748859,1.578622,1.284602,-0.5361128,1.443489,1.299279,-1.304077,0.5969237,0.7870567,-1.334787,1.040286,1.261109,-0.9748859,1.578622,1.284602,-0.5361128,1.443489,1.299279
1.6002,325.5412,153.065,224.9015,-0.08533955,0.740444,-0.1729326,-0.3237505,1.189277,-0.5430129,-0.6842794,1.618934,-1.113464,-0.9549522,1.941158,-1.541141,-1.239574,1.416968,-0.1535477,-1.274715,2.017483,0.1491308,-1.00787,2.267756,0.4987889,-0.679533,2.266935,0.7590474,-1.352259,1.127356,0.1786147,-1.446415,1.796279,0.6456587,-1.044607,2.01837,1.020764,-0.6522684,1.93684,1.157355,-1.378071,0.8558223,0.4943725,-1.417645,1.427049,1.005733,-0.9748859,1.578622,1.284602,-0.5361128,1.443489,1.299279,-1.304077,0.5969237,0.7870567,-1.334787,1.040286,1.261109,-0.9748859,1.578622,1.284602,-0.5361128,1.443489,1.299279
1.6028,325.898,152.6059,225.4332,-0.0776968,0.7408773,-0.1746708,-0.3073378,1.19647,-0.5420274,-0.6543388,1.648493,-1.103513,-0.9148016,1.987498,-1.524505,-1.225386,1.42856,-0.1598848,-1.255367,2.029954,0.1416025,-0.986886,2.278102,0.4915224,-0.6592121,2.274313,0.7525886,-1.341787,1.140733,0.1725474,-1.43264,1.811769,0.6372097,-1.030859,2.032048,1.01341,-0.6397667,1.948298,1.152213,-1.371099,0.870111,0.4887814,-1.406858,1.442779,0.9988088,-0.9636555,1.590937,1.278806,-0.5261564,1.45194,1.295323,-1.300425,0.6111111,0.7821956,-1.330948,1.055804,1.255012,-0.9636555,1.590937,1.278806,-0.5261564,1.45194,1.295323
1.6054,325.898,152.6059,225.4332,-0.0776968,0.7408773,-0.1746708,-0.3073378,1.19647,-0.5420274,-0.6543388,1.648493,-1.103513,-0.9148016,1.987498,-1.524505,-1.225386,1.42856,-0.1598848,-1.255367,2.029954,0.1416025,-0.986886,2.278102,0.4915224,-0.6592121,2.274313,0.7525886,-1.341787,1.140733,0.1725474,-1.43264,1.811769,0.6372097,-1.030859,2.032048,1.01341,-0.6397667,1.948298,1.152213,-1.371099,0.870111,0.4887814,-1.406858,1.442779,0.9988088,-0.9636555,1.590937,1.278806,-0.5261564,1.45194,1.295323,-1.300425,0.6111111,0.7821956,-1.330948,1.055804,1.255012,-0.9636555,1.590937,1.278806,-0.5261564,1.45194,1.295323
1.6082,325.898,152.6059,225.4332,-0.0776968,0.7408773,-0.1746708,-0.3073378,1.19647,-0.5420274,-0.6543388,1.648493,-1.103513,-0.9148016,1.987498,-1.524505,-1.225386,1.42856,-0.1598848,-1.255367,2.029954,0.1416025,-0.986886,2.278102,0.4915224,-0.6592121,2.274313,0.7525886,-1.341787,1.140733,0.1725474,-1.43264,1.811769,0.6372097,-1.030859,2.032048,1.01341,-0.6397667,1.948298,1.152213,-1.371099,0.870111,0.4887814,-1.406858,1.442779,0.9988088,-0.9636555,1.590937,1.278806,-0.5261564,1.45194,1.295323,-1.300425,0.6111111,0.7821956,-1.330948,1.055804,1.255012,-0.9636555,1.590937,1.278806,-0.5261564,1.45194,1.295323
1.6107,325.898,152.6059,225.4332,-0.0776968,0.7408773,-0.1746708,-0.3073378,1.19647,-0.5420274,-0.6543388,1.648493,-1.103513,-0.9148016,1.987498,-1.524505,-1.225386,1.42856,-0.1598848,-1.255367,2.029954,0.1416025,-0.986886,2.278102,0.4915224,-0.6592121,2.274313,0.7525886,-1.341787,1.140733,0.1725474,-1.43264,1.811769,0.6372097,-1.030859,2.032048,1.01341,-0.6397667,1.948298,1.152213,-1.371099,0.870111,0.4887814,-1.406858,1.442779,0.9988088,-0.9636555,1.590937,1.278806,-0.5261564,1.45194,1.295323,-1.300425,0.6111111,0.7821956,-1.330948,1.055804,1.255012,-0.9636555,1.590937,1.278806,-0.5261564,1.45194,1.295323
1.6129,325.898,152.6059,225.4332,-0.0776968,0.7408773,-0.1746708,-0.3073378,1.19647,-0.5420274,-0.6543388,1.648493,-1.103513,-0.9148016,1.987498,-1.524505,-1.225386,1.42856,-0.1598848,-1.255367,2.029954,0.1416025,-0.986886,2.278102,0.4915224,-0.6592121,2.274313,0.7525886,-1.341787,1.140733,0.1725474,-1.43264,1.811769,0.6372097,-1.030859,2.032048,1.01341,-0.6397667,1.948298,1.152213,-1.371099,0.870111,0.4887814,-1.406858,1.442779,0.9988088,-0.9636555,1.590937,1.278806,-0.5261564,1.45194,1.295323,-1.300425,0.6111111,0.7821956,-1.330948,1.055804,1.255012,-0.9636555,1.590937,1.278806,-0.5261564,1.45194,1.295323
